OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
FWV97060705,-34.08966667,19.85,1.82,38.84,427.15,0.1,0.43,4.03
RHEY0061301,-33.97716667,23.61616667,8.42,29.69,390.23,0.17,0.44,2.8
CHE96112702,-34.13666667,18.94833333,6.06,33.55,506.25,0.19,0.45,3.49
LYM98041006,-34.31216667,18.99616667,10.17,24.48,474.61,0.22,0.42,3.61
AGR95112629,-33.56133333,19.121,0.23,36.51,527.34,0.21,0.47,3.48
MCG98112803,-33.82433333,22.71666667,7.26,30.83,348.05,0.08,0.43,2.07
AGRY3103132,-33.97383333,20.3635,2.62,36.51,290.04,0.03,0.41,4.58
AGR96010702,-34.34433333,18.928,10.17,24.48,474.61,0.22,0.42,3.61
WMP98060702,-34.54766667,19.45116667,6.87,29.51,363.87,0.14,0.41,3.67
AGR95040516,-34.37933333,19.39316667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY0070274,-33.75183333,25.0275,8.8,34.44,421.88,0.15,0.43,2.87
TLE95021802,-33.9765,19.262,1.57,36.73,458.79,0.16,0.45,3.73
AGR95040106,-34.3165,19.44916667,6.87,29.51,363.87,0.14,0.41,3.67
AGR96040502,-34.7365,19.89783333,5.49,30.49,374.41,0.13,0.4,4.09
AGR99082911,-33.3,26.74783333,7.65,38.8,685.55,0.28,0.41,4.34
WMP99010209,-33.94866667,21.125,2.65,37.4,326.95,0.03,0.41,4.69
AGRY0101408,-33.977,21.31283333,2.65,37.4,326.95,0.03,0.41,4.69
PVR94072002,-33.98466667,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
SMR98041603,-33.98416667,18.41916667,11.12,25.9,374.41,0.22,0.34,3.64
NGF97022305,-34.04366667,19.0355,6.06,33.55,506.25,0.19,0.45,3.49
AGR99091403,-33.878,18.9455,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0062912,-33.902,23.6865,8.42,29.69,390.23,0.17,0.44,2.8
AGR92091101,-34.73733333,19.89366667,5.49,30.49,374.41,0.13,0.4,4.09
WIJ97101804,-34.32166667,19.3,6.87,29.51,363.87,0.14,0.41,3.67
NSC94071806,-34.317,18.99833333,10.17,24.48,474.61,0.22,0.42,3.61
HCE96052503,-34.04216667,19.0365,6.06,33.55,506.25,0.19,0.45,3.49
WIJ93102808,-33.94583333,20.39166667,2.62,36.51,290.04,0.03,0.41,4.58
LKA99110907,-34.38833333,19.33233333,6.87,29.51,363.87,0.14,0.41,3.67
WIJ93073105,-34.24166667,18.4625,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0121701,-34.2175,18.901,6.06,33.55,506.25,0.19,0.45,3.49
AMMY0121302,-33.81616667,22.94416667,6.64,31.46,369.14,0.1,0.43,1.43
AMMY3111131,-34.39933333,19.48916667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ94041604,-33.98666667,20.585,2.62,36.51,290.04,0.03,0.41,4.58
NSC94071803,-34.32083333,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
APE92090507,-34.01533333,19.59616667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ92101811,-33.97666667,19.265,1.57,36.73,458.79,0.16,0.45,3.73
TLE96092116,-34.33016667,18.92316667,10.17,24.48,474.61,0.22,0.42,3.61
PVR98020703,-34.24883333,18.89133333,6.06,33.55,506.25,0.19,0.45,3.49
SAS98022801,-34.37383333,20.56883333,8.98,29.13,237.3,0.02,0.37,4.33
AMMY2022603,-34.2325,18.45666667,6.06,33.55,506.25,0.19,0.45,3.49
TLEY0022006,-34.26466667,18.433,12.55,20.72,469.34,0,0.49,3.69
AMMY3111128,-34.4005,19.50183333,6.87,29.51,363.87,0.14,0.41,3.67
WIJ93073102,-34.22416667,18.45416667,6.06,33.55,506.25,0.19,0.45,3.49
WIJ94051404,-33.93833333,19.22083333,1.57,36.73,458.79,0.16,0.45,3.73
TLE95052808,-34.31216667,18.99683333,10.17,24.48,474.61,0.22,0.42,3.61
PVR95092304,-34.52616667,19.931,5.49,30.49,374.41,0.13,0.4,4.09
WIJ98051706,-33.94916667,21.125,2.65,37.4,326.95,0.03,0.41,4.69
PVR99020706,-34.30166667,19.02666667,10.17,24.48,474.61,0.22,0.42,3.61
LYM96021601,-34.11483333,19.086,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93091501,-34.35,18.92333333,10.17,24.48,474.61,0.22,0.42,3.61
NGF96060806,-34.10266667,18.44166667,6.06,33.55,506.25,0.19,0.45,3.49
VCH99040808,-34.3905,19.4695,6.87,29.51,363.87,0.14,0.41,3.67
APE94122105,-34.39183333,20.576,8.98,29.13,237.3,0.02,0.37,4.33
LYM97050604,-34.055,18.38233333,11.12,25.9,374.41,0.22,0.34,3.64
AWA99061605,-33.946,21.7365,4.23,35.73,305.86,0.03,0.41,4.22
NAHY0041503,-33.94633333,21.10966667,2.65,37.4,326.95,0.03,0.41,4.69
WIJ93081703,-34.18333333,18.84166667,6.06,33.55,506.25,0.19,0.45,3.49
NAH96031003,-34.15216667,19.1235,1.57,36.73,458.79,0.16,0.45,3.73
NGF97022302,-34.036,19.04583333,6.06,33.55,506.25,0.19,0.45,3.49
NGF97030108,-34.2285,18.4575,6.06,33.55,506.25,0.19,0.45,3.49
LYM98041007,-34.31133333,19.0055,10.17,24.48,474.61,0.22,0.42,3.61
PAP93080501,-34.31116667,19.001,10.17,24.48,474.61,0.22,0.42,3.61
APE92080208,-34.37083333,20.56483333,8.98,29.13,237.3,0.02,0.37,4.33
AGR95040107,-34.31933333,19.45266667,6.87,29.51,363.87,0.14,0.41,3.67
NGW98101308,-33.945,21.5355,2.65,37.4,326.95,0.03,0.41,4.69
AGR92022204,-34.39816667,19.322,6.87,29.51,363.87,0.14,0.41,3.67
AGR92110118,-34.013,19.65866667,1.57,36.73,458.79,0.16,0.45,3.73
APE94122109,-34.37483333,20.568,8.98,29.13,237.3,0.02,0.37,4.33
AGR95021814,-33.9705,19.27316667,1.57,36.73,458.79,0.16,0.45,3.73
AGR95040519,-34.3815,19.3705,6.87,29.51,363.87,0.14,0.41,3.67
AGR96021721,-34.20033333,19.57216667,1.57,36.73,458.79,0.16,0.45,3.73
GHB98092504,-33.94633333,20.838,2.62,36.51,290.04,0.03,0.41,4.58
AGR99010105,-34.3695,20.55533333,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1031106,-33.77866667,19.05483333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1102009,-33.71216667,19.11716667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY3103125,-33.954,20.37216667,2.62,36.51,290.04,0.03,0.41,4.58
AGR96021602,-34.109,19.08433333,1.57,36.73,458.79,0.16,0.45,3.73
AGR98012509,-33.99683333,18.41383333,11.12,25.9,374.41,0.22,0.34,3.64
AGR98020809,-34.34733333,18.957,10.17,24.48,474.61,0.22,0.42,3.61
HCE96052504,-34.03866667,19.03983333,6.06,33.55,506.25,0.19,0.45,3.49
HCE96052507,-34.03483333,19.05666667,6.06,33.55,506.25,0.19,0.45,3.49
TLE97053103,-33.96916667,18.4215,11.12,25.9,374.41,0.22,0.34,3.64
AGR99010108,-34.3725,20.5705,8.98,29.13,237.3,0.02,0.37,4.33
NGF97022301,-34.036,19.05266667,6.06,33.55,506.25,0.19,0.45,3.49
NGF98011005,-33.9695,18.42466667,11.12,25.9,374.41,0.22,0.34,3.64
NGF98011006,-33.9725,18.422,11.12,25.9,374.41,0.22,0.34,3.64
NGF98011007,-33.977,18.42083333,11.12,25.9,374.41,0.22,0.34,3.64
NGF98101901,-34.04283333,18.98916667,6.06,33.55,506.25,0.19,0.45,3.49
PMRY0062901,-33.90266667,23.69833333,8.42,29.69,390.23,0.17,0.44,2.8
WIJ94040604,-33.97,18.42083333,11.12,25.9,374.41,0.22,0.34,3.64
AKS94072705,-34.05766667,18.3865,11.12,25.9,374.41,0.22,0.34,3.64
APE94122110,-34.37116667,20.568,8.98,29.13,237.3,0.02,0.37,4.33
NGF98020706,-34.27733333,18.89683333,10.17,24.48,474.61,0.22,0.42,3.61
AGR96060304,-34.03566667,19.03933333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY3051803,-34.041,18.875,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0062918,-33.90983333,23.71833333,8.42,29.69,390.23,0.17,0.44,2.8
WIJ97101807,-34.32666667,19.285,6.87,29.51,363.87,0.14,0.41,3.67
GHB98092502,-33.96433333,20.83716667,2.62,36.51,290.04,0.03,0.41,4.58
LKAY0111802,-33.96266667,21.26083333,2.65,37.4,326.95,0.03,0.41,4.69
DJL98030503,-34.315,19.45516667,6.87,29.51,363.87,0.14,0.41,3.67
HCE96052401,-34.06433333,19.01566667,6.06,33.55,506.25,0.19,0.45,3.49
HCE96052505,-34.0355,19.03983333,6.06,33.55,506.25,0.19,0.45,3.49
HCE96052506,-34.03616667,19.04783333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ93073104,-34.235,18.46,6.06,33.55,506.25,0.19,0.45,3.49
PVR97100112,-34.34683333,18.929,10.17,24.48,474.61,0.22,0.42,3.61
WIJ97101809,-34.33,19.27,6.87,29.51,363.87,0.14,0.41,3.67
AMMY1013008,-33.946,21.5565,2.65,37.4,326.95,0.03,0.41,4.69
OUT95111806,-33.9495,21.1275,2.65,37.4,326.95,0.03,0.41,4.69
PINY0121208,-33.786,23.45916667,8.42,29.69,390.23,0.17,0.44,2.8
KIR99042102,-34.28033333,18.44883333,10.17,24.48,474.61,0.22,0.42,3.61
WIJ93073103,-34.22833333,18.455,6.06,33.55,506.25,0.19,0.45,3.49
WIJ98021406,-33.225,19.08333333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ98112204,-33.51166667,19.32083333,0.23,36.51,527.34,0.21,0.47,3.48
AMMY3111129,-34.40016667,19.49783333,6.87,29.51,363.87,0.14,0.41,3.67
APE92082703,-34.23033333,18.43533333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ94120304,-34.21833333,18.45166667,6.06,33.55,506.25,0.19,0.45,3.49
TLE95052809,-34.31416667,19.00233333,10.17,24.48,474.61,0.22,0.42,3.61
WIJ96052501,-34.23466667,19.15333333,1.57,36.73,458.79,0.16,0.45,3.73
TLE96070612,-34.2275,18.45583333,6.06,33.55,506.25,0.19,0.45,3.49
TLE96070613,-34.23416667,18.45983333,6.06,33.55,506.25,0.19,0.45,3.49
FWV97102801,-34.08783333,19.85316667,1.82,38.84,427.15,0.1,0.43,4.03
WIJ98051707,-33.94666667,21.12416667,2.65,37.4,326.95,0.03,0.41,4.69
WIJ99112018,-34.38166667,19.28166667,6.87,29.51,363.87,0.14,0.41,3.67
TLE97110202,-34.34633333,18.929,10.17,24.48,474.61,0.22,0.42,3.61
TLE97110204,-34.34316667,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
TLEY1010601,-34.347,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
TLEY1010605,-34.34316667,18.93383333,10.17,24.48,474.61,0.22,0.42,3.61
NAHY1042702,-33.95783333,21.51766667,2.65,37.4,326.95,0.03,0.41,4.69
WIJ92050102,-33.87333333,22.405,7.26,30.83,348.05,0.08,0.43,2.07
PVR92060603,-34.0935,18.44733333,6.06,33.55,506.25,0.19,0.45,3.49
PVR92070403,-34.0625,18.3855,11.12,25.9,374.41,0.22,0.34,3.64
NGF95102904,-34.0425,19.037,6.06,33.55,506.25,0.19,0.45,3.49
NAH98020703,-34.25366667,18.88983333,10.17,24.48,474.61,0.22,0.42,3.61
WMP97092003,-33.85333333,23.643,8.42,29.69,390.23,0.17,0.44,2.8
SMR98101902,-34.04766667,18.99733333,6.06,33.55,506.25,0.19,0.45,3.49
NAHY0070302,-33.94683333,21.40166667,2.65,37.4,326.95,0.03,0.41,4.69
RHEY1032201,-34.0865,19.85216667,1.82,38.84,427.15,0.1,0.43,4.03
AWA97120408,-33.8185,22.79433333,7.26,30.83,348.05,0.08,0.43,2.07
WIJ93091307,-34.32833333,18.945,10.17,24.48,474.61,0.22,0.42,3.61
NAH97020901,-34.38566667,19.37683333,6.87,29.51,363.87,0.14,0.41,3.67
WIJ92050103,-33.87166667,22.41283333,7.26,30.83,348.05,0.08,0.43,2.07
NAH95042305,-34.412,19.50266667,6.87,29.51,363.87,0.14,0.41,3.67
LYM97091005,-33.99616667,19.1,1.57,36.73,458.79,0.16,0.45,3.73
CBE93090503,-33.95833333,18.40416667,11.12,25.9,374.41,0.22,0.34,3.64
NGF97030106,-34.219,18.45483333,6.06,33.55,506.25,0.19,0.45,3.49
ACU96101501,-34.103,19.9875,1.82,38.84,427.15,0.1,0.43,4.03
AGRY1030711,-33.98016667,21.293,2.65,37.4,326.95,0.03,0.41,4.69
AGR94110815,-33.972,21.24566667,2.65,37.4,326.95,0.03,0.41,4.69
MAJY0121702,-34.21433333,18.899,6.06,33.55,506.25,0.19,0.45,3.49
AGRY3103128,-33.96483333,20.37216667,2.62,36.51,290.04,0.03,0.41,4.58
AGR94120602,-33.35983333,19.27366667,0.23,36.51,527.34,0.21,0.47,3.48
AGR95112523,-33.68916667,19.11666667,0.23,36.51,527.34,0.21,0.47,3.48
AGR99010905,-34.30266667,19.014,10.17,24.48,474.61,0.22,0.42,3.61
AGR99010115,-34.3695,20.55916667,8.98,29.13,237.3,0.02,0.37,4.33
AGRY3103111,-33.955,20.34116667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3111332,-34.20683333,19.46616667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY3103108,-33.963,20.3345,2.62,36.51,290.04,0.03,0.41,4.58
AGR97092008,-33.8135,23.575,8.42,29.69,390.23,0.17,0.44,2.8
AGR97092018,-33.817,23.5945,8.42,29.69,390.23,0.17,0.44,2.8
MCG98112802,-33.82433333,22.722,7.26,30.83,348.05,0.08,0.43,2.07
AGRY3103133,-33.97666667,20.3645,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3111105,-34.39183333,19.37116667,6.87,29.51,363.87,0.14,0.41,3.67
APE92051606,-33.5365,19.1335,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1013011,-33.94183333,21.62616667,4.23,35.73,305.86,0.03,0.41,4.22
AGRY1013013,-33.94183333,21.62116667,4.23,35.73,305.86,0.03,0.41,4.22
MAJY2013004,-34.33333333,18.892,10.17,24.48,474.61,0.22,0.42,3.61
APE93050925,-34.01666667,18.9865,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0070275,-33.74816667,25.02366667,2.58,42.57,511.52,0.16,0.41,3.06
APE92080206,-34.36933333,20.55766667,8.98,29.13,237.3,0.02,0.37,4.33
AGR98042707,-33.95216667,19.186,1.57,36.73,458.79,0.16,0.45,3.73
AGR98090606,-34.07483333,18.40483333,11.12,25.9,374.41,0.22,0.34,3.64
ASP93082207,-33.97483333,19.26016667,1.57,36.73,458.79,0.16,0.45,3.73
AGR94110812,-33.97433333,21.26133333,2.65,37.4,326.95,0.03,0.41,4.69
NGF95032104,-33.99366667,18.377,11.12,25.9,374.41,0.22,0.34,3.64
AGR95040526,-34.396,19.35,6.87,29.51,363.87,0.14,0.41,3.67
AGR96020317,-33.36433333,19.25433333,0.23,36.51,527.34,0.21,0.47,3.48
AGR98020707,-34.251,18.895,10.17,24.48,474.61,0.22,0.42,3.61
AGR98020708,-34.25366667,18.899,10.17,24.48,474.61,0.22,0.42,3.61
AGR98060704,-34.536,19.44783333,6.87,29.51,363.87,0.14,0.41,3.67
AGR98092504,-33.96166667,20.83666667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY0062917,-33.9105,23.715,8.42,29.69,390.23,0.17,0.44,2.8
AGRY0070276,-33.74633333,25.0215,2.58,42.57,511.52,0.16,0.41,3.06
ASPY0070171,-33.79633333,25.0855,8.8,34.44,421.88,0.15,0.43,2.87
AGRY3100114,-33.836,21.88816667,4.23,35.73,305.86,0.03,0.41,4.22
AGR91111619,-33.9,19.1565,1.57,36.73,458.79,0.16,0.45,3.73
AGR96112703,-34.13466667,18.94466667,6.06,33.55,506.25,0.19,0.45,3.49
AGR92022207,-34.3905,19.32316667,6.87,29.51,363.87,0.14,0.41,3.67
APE93050921,-34.01133333,19.00383333,6.06,33.55,506.25,0.19,0.45,3.49
AGR94112012,-34.328,19.007,10.17,24.48,474.61,0.22,0.42,3.61
AGR95040511,-34.3725,19.411,6.87,29.51,363.87,0.14,0.41,3.67
JID96092106,-34.27833333,18.85333333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY0050704,-33.99983333,18.40783333,11.12,25.9,374.41,0.22,0.34,3.64
AGRY1013016,-33.94366667,21.61133333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY3051806,-34.03466667,18.87116667,6.06,33.55,506.25,0.19,0.45,3.49
AGR96092106,-34.27966667,18.85,10.17,24.48,474.61,0.22,0.42,3.61
AGRY0101410,-33.978,21.31566667,2.65,37.4,326.95,0.03,0.41,4.69
AGRY5100115,-33.80133333,19.16183333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93102604,-33.98916667,20.5,2.62,36.51,290.04,0.03,0.41,4.58
HCE96052403,-34.05183333,19.00533333,6.06,33.55,506.25,0.19,0.45,3.49
HCE96070902,-34.31916667,18.86716667,10.17,24.48,474.61,0.22,0.42,3.61
AJT93110905,-34.36866667,20.55433333,8.98,29.13,237.3,0.02,0.37,4.33
WIJ95031109,-33.97166667,18.985,6.06,33.55,506.25,0.19,0.45,3.49
PVR95062905,-33.98566667,18.42133333,11.12,25.9,374.41,0.22,0.34,3.64
WIJY1030302,-33.98333333,18.42233333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95021103,-34.00166667,18.37,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95030404,-34.03166667,19.025,6.06,33.55,506.25,0.19,0.45,3.49
WIJ96021001,-33.98666667,18.42,11.12,25.9,374.41,0.22,0.34,3.64
WIJ97010208,-33.985,18.42,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98022202,-33.96916667,18.41666667,11.12,25.9,374.41,0.22,0.34,3.64
TLE98020102,-33.98466667,18.42066667,11.12,25.9,374.41,0.22,0.34,3.64
AMMY2022604,-34.25083333,18.46216667,10.17,24.48,474.61,0.22,0.42,3.61
PVR94012204,-34.393,19.32733333,6.87,29.51,363.87,0.14,0.41,3.67
CBE92040405,-33.44366667,19.36666667,0.23,36.51,527.34,0.21,0.47,3.48
AJT93010902,-34.31483333,19.00216667,10.17,24.48,474.61,0.22,0.42,3.61
TLE99010501,-34.347,18.92933333,10.17,24.48,474.61,0.22,0.42,3.61
WIJ93102606,-33.98083333,20.49583333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102702,-33.97,20.48666667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102703,-33.97083333,20.49333333,2.62,36.51,290.04,0.03,0.41,4.58
JID95110601,-34.21666667,18.4525,6.06,33.55,506.25,0.19,0.45,3.49
FWV96100901,-34.008,19.66316667,1.57,36.73,458.79,0.16,0.45,3.73
LKA99110402,-33.7085,19.1155,0.23,36.51,527.34,0.21,0.47,3.48
AMMY3111123,-34.3905,19.52333333,6.87,29.51,363.87,0.14,0.41,3.67
AMMY3111132,-34.39916667,19.48383333,6.87,29.51,363.87,0.14,0.41,3.67
AMMY3111138,-34.4025,19.45916667,6.87,29.51,363.87,0.14,0.41,3.67
CSS97123102,-33.94283333,20.84783333,2.62,36.51,290.04,0.03,0.41,4.58
PINY1010805,-33.95,20.86083333,2.62,36.51,290.04,0.03,0.41,4.58
PINY1010806,-33.95183333,20.8525,2.62,36.51,290.04,0.03,0.41,4.58
SGAY1010804,-33.9495,20.86166667,2.62,36.51,290.04,0.03,0.41,4.58
SGAY1010805,-33.95183333,20.8555,2.62,36.51,290.04,0.03,0.41,4.58
AMMY0121303,-33.81533333,22.957,6.64,31.46,369.14,0.1,0.43,1.43
CBE92041206,-34.05633333,18.38866667,11.12,25.9,374.41,0.22,0.34,3.64
APE92090512,-34.01616667,19.58116667,1.57,36.73,458.79,0.16,0.45,3.73
APE92090513,-34.02033333,19.5775,1.57,36.73,458.79,0.16,0.45,3.73
WIJ93073106,-34.25166667,18.46666667,10.17,24.48,474.61,0.22,0.42,3.61
ASP94091120,-34.19233333,19.19466667,1.57,36.73,458.79,0.16,0.45,3.73
NSC94071805,-34.31083333,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
PVR95022304,-34.05766667,18.386,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95030402,-34.05,19.03666667,6.06,33.55,506.25,0.19,0.45,3.49
GEH96010104,-33.37333333,19.27583333,0.23,36.51,527.34,0.21,0.47,3.48
WIJ97031508,-33.71333333,19.11666667,0.23,36.51,527.34,0.21,0.47,3.48
AWA97032402,-33.96133333,21.25766667,2.65,37.4,326.95,0.03,0.41,4.69
AGR97080303,-33.89683333,23.48866667,8.42,29.69,390.23,0.17,0.44,2.8
AGR97080314,-33.89283333,23.49466667,8.42,29.69,390.23,0.17,0.44,2.8
WIJ98012403,-33.71333333,19.12083333,0.23,36.51,527.34,0.21,0.47,3.48
WIJ98021410,-33.2225,19.075,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ98072503,-34.39666667,19.32333333,6.87,29.51,363.87,0.14,0.41,3.67
TLE97060702,-34.14633333,18.32983333,11.12,25.9,374.41,0.22,0.34,3.64
TLEY1033108,-34.05633333,18.38366667,11.12,25.9,374.41,0.22,0.34,3.64
SGAY1032401,-33.97433333,19.26016667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022602,-34.2185,18.44783333,6.06,33.55,506.25,0.19,0.45,3.49
LYM95102904,-34.0405,19.0395,6.06,33.55,506.25,0.19,0.45,3.49
AGR91122607,-34.02833333,19.01833333,6.06,33.55,506.25,0.19,0.45,3.49
AGR95112608,-33.6045,19.10483333,0.23,36.51,527.34,0.21,0.47,3.48
AGR98051705,-34.1175,18.44033333,6.06,33.55,506.25,0.19,0.45,3.49
NGF97022304,-34.04033333,19.039,6.06,33.55,506.25,0.19,0.45,3.49
OUTY0012201,-33.958,21.19083333,2.65,37.4,326.95,0.03,0.41,4.69
PVR92070401,-34.06933333,18.39666667,11.12,25.9,374.41,0.22,0.34,3.64
NGF96101305,-33.80716667,19.19533333,1.57,36.73,458.79,0.16,0.45,3.73
AWA98012903,-33.91783333,22.44083333,7.26,30.83,348.05,0.08,0.43,2.07
LYM98101901,-34.046,19.00666667,6.06,33.55,506.25,0.19,0.45,3.49
RHEY0061302,-33.97983333,23.60933333,8.42,29.69,390.23,0.17,0.44,2.8
SMRY1032301,-33.86216667,19.31233333,1.57,36.73,458.79,0.16,0.45,3.73
NAHY1041601,-34.09466667,18.96766667,6.06,33.55,506.25,0.19,0.45,3.49
WMPY0121704,-34.2325,18.9125,6.06,33.55,506.25,0.19,0.45,3.49
APE94122104,-34.39383333,20.57283333,8.98,29.13,237.3,0.02,0.37,4.33
SMR96112708,-34.11133333,18.99883333,6.06,33.55,506.25,0.19,0.45,3.49
AWA97111102,-33.90983333,21.788,4.23,35.73,305.86,0.03,0.41,4.22
AWA99012101,-33.91733333,22.50866667,7.26,30.83,348.05,0.08,0.43,2.07
NAH94022701,-34.21516667,18.4505,6.06,33.55,506.25,0.19,0.45,3.49
NAH94031201,-34.0725,19.02683333,6.06,33.55,506.25,0.19,0.45,3.49
DOA94090307,-33.98466667,20.50133333,2.62,36.51,290.04,0.03,0.41,4.58
SMR99053101,-34.18416667,18.94083333,6.06,33.55,506.25,0.19,0.45,3.49
NAHY0040801,-34.08733333,19.85316667,1.82,38.84,427.15,0.1,0.43,4.03
NGFY1022005,-33.519,19.32316667,0.23,36.51,527.34,0.21,0.47,3.48
LYM98022804,-34.39033333,20.5725,8.98,29.13,237.3,0.02,0.37,4.33
NGF98061315,-34.388,19.28933333,6.87,29.51,363.87,0.14,0.41,3.67
PMR98051704,-33.94833333,21.13333333,2.65,37.4,326.95,0.03,0.41,4.69
NGF98100214,-34.047,19.00733333,6.06,33.55,506.25,0.19,0.45,3.49
AWA99072405,-33.95566667,21.18983333,2.65,37.4,326.95,0.03,0.41,4.69
LKA99091803,-34.05533333,18.38383333,11.12,25.9,374.41,0.22,0.34,3.64
AGR95040610,-34.39683333,19.15383333,6.87,29.51,363.87,0.14,0.41,3.67
AGR96021604,-34.1185,19.08716667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96042808,-33.47066667,19.099,0.23,36.51,527.34,0.21,0.47,3.48
AGR98051708,-34.114,18.44133333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1013009,-33.941,21.63166667,4.23,35.73,305.86,0.03,0.41,4.22
WMP97092201,-33.96083333,24.3005,6.64,35.12,427.15,0.16,0.44,2.84
AGRY0121303,-33.814,22.93433333,6.64,31.46,369.14,0.1,0.43,1.43
AGR94112016,-34.34683333,18.9275,10.17,24.48,474.61,0.22,0.42,3.61
AGR95102802,-34.34683333,18.92916667,10.17,24.48,474.61,0.22,0.42,3.61
AGR97092009,-33.81166667,23.575,8.42,29.69,390.23,0.17,0.44,2.8
AGR97092010,-33.8095,23.576,8.42,29.69,390.23,0.17,0.44,2.8
AGR97092014,-33.811,23.585,8.42,29.69,390.23,0.17,0.44,2.8
AGR97092016,-33.81216667,23.58783333,8.42,29.69,390.23,0.17,0.44,2.8
AGR97092017,-33.81483333,23.5905,8.42,29.69,390.23,0.17,0.44,2.8
GHB98092602,-33.94816667,20.8995,2.62,36.51,290.04,0.03,0.41,4.58
AGR96010701,-34.34683333,18.9275,10.17,24.48,474.61,0.22,0.42,3.61
AGR96020308,-33.33783333,19.25433333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY0101418,-33.98266667,21.335,2.65,37.4,326.95,0.03,0.41,4.69
AGRY0101420,-33.98033333,21.34083333,2.65,37.4,326.95,0.03,0.41,4.69
WIJ92121606,-34.32333333,19.295,6.87,29.51,363.87,0.14,0.41,3.67
ASP94102906,-34.21216667,18.914,6.06,33.55,506.25,0.19,0.45,3.49
ASP94102911,-34.21766667,18.899,6.06,33.55,506.25,0.19,0.45,3.49
ASP94120327,-34.17483333,19.51766667,1.57,36.73,458.79,0.16,0.45,3.73
AGR97092012,-33.811,23.57883333,8.42,29.69,390.23,0.17,0.44,2.8
AGR97121313,-34.08966667,19.85466667,1.82,38.84,427.15,0.1,0.43,4.03
AGR97121314,-34.087,19.852,1.82,38.84,427.15,0.1,0.43,4.03
AGR97121316,-34.08466667,19.85466667,1.82,38.84,427.15,0.1,0.43,4.03
AGR97121317,-34.08783333,19.8575,1.82,38.84,427.15,0.1,0.43,4.03
AGRY0121211,-33.797,23.3425,6.64,31.46,369.14,0.1,0.43,1.43
AGRY0121213,-33.797,23.3365,6.64,31.46,369.14,0.1,0.43,1.43
AGRY3111123,-34.3765,19.40866667,6.87,29.51,363.87,0.14,0.41,3.67
AGR92022206,-34.39466667,19.32533333,6.87,29.51,363.87,0.14,0.41,3.67
AGR92110115,-34.00966667,19.65666667,1.57,36.73,458.79,0.16,0.45,3.73
AGR92110116,-34.00966667,19.65216667,1.57,36.73,458.79,0.16,0.45,3.73
AGR94082811,-34.38916667,19.207,6.87,29.51,363.87,0.14,0.41,3.67
AGR94110813,-33.97116667,21.257,2.65,37.4,326.95,0.03,0.41,4.69
AGR96020316,-33.36133333,19.25216667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96060306,-34.03833333,19.04416667,6.06,33.55,506.25,0.19,0.45,3.49
AGR98090602,-34.069,18.39516667,11.12,25.9,374.41,0.22,0.34,3.64
AGR99031407,-34.05633333,18.386,11.12,25.9,374.41,0.22,0.34,3.64
AGRY1020130,-33.91083333,20.28383333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY1102007,-33.70316667,19.114,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102010,-33.71433333,19.11983333,0.23,36.51,527.34,0.21,0.47,3.48
