,latitude,longitude,july_min,jan_max,prec,evap,soil,wind
7879,-33.97333333,20.839,2.62,36.51,290.04,0.03,0.41,4.58
7880,-33.03333333,19.07683333,-1.39,35.69,564.26,0.2,0.49,3.73
7881,-34.423,19.6535,6.87,29.51,363.87,0.14,0.41,3.67
7882,-33.69333333,19.11166667,0.23,36.51,527.34,0.21,0.47,3.48
7883,-34.10916667,18.45283333,6.06,33.55,506.25,0.19,0.45,3.49
7884,-34.09316667,18.4285,11.12,25.9,374.41,0.22,0.34,3.64
7885,-34.1155,18.45416667,6.06,33.55,506.25,0.19,0.45,3.49
7886,-33.8675,24.79833333,8.8,34.44,421.88,0.15,0.43,2.87
7887,-34.32116667,18.99683333,10.17,24.48,474.61,0.22,0.42,3.61
7888,-33.73516667,19.99466667,-1.1,36.98,622.27,0.15,0.55,3.74
7889,-34.10516667,18.4415,6.06,33.55,506.25,0.19,0.45,3.49
7890,-34.05816667,18.3845,11.12,25.9,374.41,0.22,0.34,3.64
7891,-33.15983333,19.144,-1.39,35.69,564.26,0.2,0.49,3.73
7892,-33.9725,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
7893,-34.00733333,19.649,1.57,36.73,458.79,0.16,0.45,3.73
7894,-34.00816667,19.64566667,1.57,36.73,458.79,0.16,0.45,3.73
7895,-34.10233333,18.45533333,6.06,33.55,506.25,0.19,0.45,3.49
7896,-34.40633333,19.30433333,6.87,29.51,363.87,0.14,0.41,3.67
7897,-33.92033333,23.79333333,8.42,29.69,390.23,0.17,0.44,2.8
7898,-34.018,19.057,6.06,33.55,506.25,0.19,0.45,3.49
7899,-34.0235,19.04566667,6.06,33.55,506.25,0.19,0.45,3.49
7900,-33.98383333,20.52583333,2.62,36.51,290.04,0.03,0.41,4.58
7901,-34.40266667,19.29783333,6.87,29.51,363.87,0.14,0.41,3.67
7902,-34.07516667,18.38166667,11.12,25.9,374.41,0.22,0.34,3.64
7903,-34.01433333,19.44116667,1.57,36.73,458.79,0.16,0.45,3.73
7904,-33.94783333,20.80266667,2.62,36.51,290.04,0.03,0.41,4.58
7905,-34.09633333,18.4385,6.06,33.55,506.25,0.19,0.45,3.49
7906,-33.81966667,25.19566667,8.8,34.44,421.88,0.15,0.43,2.87
7907,-33.19633333,19.05633333,2.38,39.8,500.98,0.19,0.41,3.66
7908,-34.056,18.386,11.12,25.9,374.41,0.22,0.34,3.64
7909,-34.14233333,19.13633333,1.57,36.73,458.79,0.16,0.45,3.73
7910,-34.29316667,19.02866667,10.17,24.48,474.61,0.22,0.42,3.61
7911,-33.441,19.12633333,0.23,36.51,527.34,0.21,0.47,3.48
7912,-33.91133333,22.45166667,7.26,30.83,348.05,0.08,0.43,2.07
7913,-33.98016667,23.6265,8.42,29.69,390.23,0.17,0.44,2.8
7914,-34.2905,18.44616667,10.17,24.48,474.61,0.22,0.42,3.61
7915,-34.42366667,19.68716667,6.87,29.51,363.87,0.14,0.41,3.67
7916,-33.73,19.969,-1.1,36.98,622.27,0.15,0.55,3.74
7917,-34.11166667,18.45566667,6.06,33.55,506.25,0.19,0.45,3.49
7918,-34.38366667,19.27233333,6.87,29.51,363.87,0.14,0.41,3.67
7919,-33.94033333,20.353,2.62,36.51,290.04,0.03,0.41,4.58
7920,-34.33,18.95416667,10.17,24.48,474.61,0.22,0.42,3.61
7921,-34.40166667,19.28433333,6.87,29.51,363.87,0.14,0.41,3.67
7922,-33.817,23.58833333,8.42,29.69,390.23,0.17,0.44,2.8
7923,-34.387,20.57583333,8.98,29.13,237.3,0.02,0.37,4.33
7924,-34.30083333,19.026,10.17,24.48,474.61,0.22,0.42,3.61
7925,-34.14383333,19.13516667,1.57,36.73,458.79,0.16,0.45,3.73
7926,-34.14816667,19.14666667,1.57,36.73,458.79,0.16,0.45,3.73
7927,-34.3135,19.0005,10.17,24.48,474.61,0.22,0.42,3.61
7928,-34.105,18.44383333,6.06,33.55,506.25,0.19,0.45,3.49
7929,-34.095,18.436,11.12,25.9,374.41,0.22,0.34,3.64
7930,-34.10366667,18.45583333,6.06,33.55,506.25,0.19,0.45,3.49
7931,-33.98716667,20.78866667,2.62,36.51,290.04,0.03,0.41,4.58
7932,-33.99866667,20.779,2.62,36.51,290.04,0.03,0.41,4.58
7933,-33.93966667,20.371,2.62,36.51,290.04,0.03,0.41,4.58
7934,-34.51533333,19.65783333,6.87,29.51,363.87,0.14,0.41,3.67
7935,-33.5275,19.33383333,0.23,36.51,527.34,0.21,0.47,3.48
7936,-33.89916667,20.2345,1.82,38.84,427.15,0.1,0.43,4.03
7937,-34.03566667,19.05866667,6.06,33.55,506.25,0.19,0.45,3.49
7938,-33.97966667,20.51716667,2.62,36.51,290.04,0.03,0.41,4.58
7939,-34.163,18.42583333,11.12,25.9,374.41,0.22,0.34,3.64
7940,-34.313,18.99433333,10.17,24.48,474.61,0.22,0.42,3.61
7941,-34.28333333,18.45,10.17,24.48,474.61,0.22,0.42,3.61
7942,-33.4915,19.31133333,0.23,36.51,527.34,0.21,0.47,3.48
7943,-33.91216667,19.317,1.57,36.73,458.79,0.16,0.45,3.73
7944,-33.6215,19.15366667,0.23,36.51,527.34,0.21,0.47,3.48
7945,-34.14466667,18.33066667,11.12,25.9,374.41,0.22,0.34,3.64
7946,-33.382,19.25866667,0.23,36.51,527.34,0.21,0.47,3.48
7947,-33.95083333,21.14133333,2.65,37.4,326.95,0.03,0.41,4.69
7948,-34.17883333,18.38516667,11.12,25.9,374.41,0.22,0.34,3.64
7949,-33.83,23.62,8.42,29.69,390.23,0.17,0.44,2.8
7950,-33.82833333,23.6125,8.42,29.69,390.23,0.17,0.44,2.8
7951,-34.39633333,19.282,6.87,29.51,363.87,0.14,0.41,3.67
7952,-34.10316667,18.443,6.06,33.55,506.25,0.19,0.45,3.49
7953,-34.10983333,18.45266667,6.06,33.55,506.25,0.19,0.45,3.49
7954,-33.73866667,20.02,-1.1,36.98,622.27,0.15,0.55,3.74
7955,-33.8405,21.87683333,4.23,35.73,305.86,0.03,0.41,4.22
7956,-34.31483333,19.06766667,6.87,29.51,363.87,0.14,0.41,3.67
7957,-33.90083333,20.23866667,1.82,38.84,427.15,0.1,0.43,4.03
7958,-34.00183333,18.40333333,11.12,25.9,374.41,0.22,0.34,3.64
7959,-34.40533333,19.301,6.87,29.51,363.87,0.14,0.41,3.67
7960,-33.74416667,20.01766667,-1.1,36.98,622.27,0.15,0.55,3.74
7961,-34.097,18.455,6.06,33.55,506.25,0.19,0.45,3.49
7962,-34.392,19.268,6.87,29.51,363.87,0.14,0.41,3.67
7963,-34.20183333,19.179,1.57,36.73,458.79,0.16,0.45,3.73
7964,-34.05266667,18.87533333,6.06,33.55,506.25,0.19,0.45,3.49
7965,-33.97483333,19.2775,1.57,36.73,458.79,0.16,0.45,3.73
7966,-33.8765,25.257,8.8,34.44,421.88,0.15,0.43,2.87
7967,-33.87983333,25.25433333,8.8,34.44,421.88,0.15,0.43,2.87
7968,-34.51533333,19.6655,6.87,29.51,363.87,0.14,0.41,3.67
7969,-34.20133333,19.18016667,1.57,36.73,458.79,0.16,0.45,3.73
7970,-34.45433333,19.78766667,5.49,30.49,374.41,0.13,0.4,4.09
7971,-34.75633333,19.8955,11.9,23.6,384.96,0.22,0.32,3.83
7972,-34.74816667,19.89916667,5.49,30.49,374.41,0.13,0.4,4.09
7973,-34.19283333,19.56766667,1.57,36.73,458.79,0.16,0.45,3.73
7974,-33.93733333,20.8225,2.62,36.51,290.04,0.03,0.41,4.58
7975,-34.41916667,19.655,6.87,29.51,363.87,0.14,0.41,3.67
7976,-34.10183333,18.43466667,11.12,25.9,374.41,0.22,0.34,3.64
7977,-34.05683333,18.38566667,11.12,25.9,374.41,0.22,0.34,3.64
7978,-33.528,19.32683333,0.23,36.51,527.34,0.21,0.47,3.48
7979,-34.068,18.38283333,11.12,25.9,374.41,0.22,0.34,3.64
7980,-34.06666667,18.38216667,11.12,25.9,374.41,0.22,0.34,3.64
7981,-34.31533333,19.0205,10.17,24.48,474.61,0.22,0.42,3.61
7982,-33.925,22.58916667,7.26,30.83,348.05,0.08,0.43,2.07
7983,-33.88783333,22.43416667,7.26,30.83,348.05,0.08,0.43,2.07
7984,-33.89416667,22.45,7.26,30.83,348.05,0.08,0.43,2.07
7985,-33.8405,22.65116667,7.26,30.83,348.05,0.08,0.43,2.07
7986,-33.81883333,22.68933333,7.26,30.83,348.05,0.08,0.43,2.07
7987,-34.50233333,19.68616667,6.87,29.51,363.87,0.14,0.41,3.67
7988,-34.223,18.4505,6.06,33.55,506.25,0.19,0.45,3.49
7989,-34.23733333,18.4595,6.06,33.55,506.25,0.19,0.45,3.49
7990,-34.37433333,19.29366667,6.87,29.51,363.87,0.14,0.41,3.67
7991,-33.99916667,18.36166667,11.12,25.9,374.41,0.22,0.34,3.64
7992,-34.4175,19.66333333,6.87,29.51,363.87,0.14,0.41,3.67
7993,-34.29166667,18.4425,10.17,24.48,474.61,0.22,0.42,3.61
7994,-34.389,19.29533333,6.87,29.51,363.87,0.14,0.41,3.67
7995,-34.385,19.297,6.87,29.51,363.87,0.14,0.41,3.67
7996,-33.34283333,26.50316667,5.97,39.13,711.91,0.3,0.42,3.99
7997,-33.886,19.16133333,1.57,36.73,458.79,0.16,0.45,3.73
7998,-33.97033333,23.54433333,8.42,29.69,390.23,0.17,0.44,2.8
7999,-34.34416667,18.92583333,10.17,24.48,474.61,0.22,0.42,3.61
8000,-34.01,19.61883333,1.57,36.73,458.79,0.16,0.45,3.73
8001,-34.14016667,19.13633333,1.57,36.73,458.79,0.16,0.45,3.73
8002,-34.14633333,19.14583333,1.57,36.73,458.79,0.16,0.45,3.73
8003,-34.31216667,19.008,10.17,24.48,474.61,0.22,0.42,3.61
8004,-34.314,19.0145,10.17,24.48,474.61,0.22,0.42,3.61
8005,-34.41616667,19.66033333,6.87,29.51,363.87,0.14,0.41,3.67
8006,-34.17416667,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
8007,-33.58783333,19.10766667,0.23,36.51,527.34,0.21,0.47,3.48
8008,-34.73333333,19.87583333,5.49,30.49,374.41,0.13,0.4,4.09
8009,-34.01033333,19.53433333,1.57,36.73,458.79,0.16,0.45,3.73
8010,-34.10266667,18.43433333,11.12,25.9,374.41,0.22,0.34,3.64
8011,-34.14683333,18.432,11.12,25.9,374.41,0.22,0.34,3.64
8012,-33.95966667,20.80433333,2.62,36.51,290.04,0.03,0.41,4.58
8013,-33.95733333,20.80866667,2.62,36.51,290.04,0.03,0.41,4.58
8014,-34.301,19.02533333,10.17,24.48,474.61,0.22,0.42,3.61
8015,-33.98783333,19.41116667,1.57,36.73,458.79,0.16,0.45,3.73
8016,-33.53016667,19.33816667,0.23,36.51,527.34,0.21,0.47,3.48
8017,-34.231,18.88616667,6.06,33.55,506.25,0.19,0.45,3.49
8018,-34.06866667,18.39383333,11.12,25.9,374.41,0.22,0.34,3.64
8019,-34.0675,18.38766667,11.12,25.9,374.41,0.22,0.34,3.64
8020,-34.0365,19.0505,6.06,33.55,506.25,0.19,0.45,3.49
8021,-33.99316667,20.53066667,2.62,36.51,290.04,0.03,0.41,4.58
8022,-33.97666667,20.53233333,2.62,36.51,290.04,0.03,0.41,4.58
8023,-34.2235,18.442,6.06,33.55,506.25,0.19,0.45,3.49
8024,-33.88733333,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
8025,-33.88283333,22.44083333,7.26,30.83,348.05,0.08,0.43,2.07
8026,-34.39866667,19.30166667,6.87,29.51,363.87,0.14,0.41,3.67
8027,-34.39916667,19.305,6.87,29.51,363.87,0.14,0.41,3.67
8028,-34.19683333,19.495,1.57,36.73,458.79,0.16,0.45,3.73
8029,-33.945,20.80966667,2.62,36.51,290.04,0.03,0.41,4.58
8030,-33.94233333,20.8125,2.62,36.51,290.04,0.03,0.41,4.58
8031,-33.96166667,20.57166667,2.62,36.51,290.04,0.03,0.41,4.58
8032,-33.9085,23.22333333,6.64,31.46,369.14,0.1,0.43,1.43
8033,-34.09866667,18.445,6.06,33.55,506.25,0.19,0.45,3.49
8034,-34.75366667,19.86066667,11.9,23.6,384.96,0.22,0.32,3.83
8035,-33.9995,19.44616667,1.57,36.73,458.79,0.16,0.45,3.73
8036,-33.99183333,18.41933333,11.12,25.9,374.41,0.22,0.34,3.64
8037,-34.06533333,19.84466667,1.82,38.84,427.15,0.1,0.43,4.03
8038,-34.015,18.98,6.06,33.55,506.25,0.19,0.45,3.49
8039,-33.75466667,20.05166667,1.82,38.84,427.15,0.1,0.43,4.03
8040,-34.075,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
8041,-34.518,19.65166667,6.87,29.51,363.87,0.14,0.41,3.67
8042,-34.09816667,18.44516667,6.06,33.55,506.25,0.19,0.45,3.49
8043,-33.88966667,22.443,7.26,30.83,348.05,0.08,0.43,2.07
8044,-34.01533333,19.59033333,1.57,36.73,458.79,0.16,0.45,3.73
8045,-34.1095,18.45733333,6.06,33.55,506.25,0.19,0.45,3.49
8046,-33.974,20.70433333,2.62,36.51,290.04,0.03,0.41,4.58
8047,-34.095,18.4335,11.12,25.9,374.41,0.22,0.34,3.64
8048,-34.345,18.92833333,10.17,24.48,474.61,0.22,0.42,3.61
8049,-34.3435,18.93,10.17,24.48,474.61,0.22,0.42,3.61
8050,-34.181,18.39516667,11.12,25.9,374.41,0.22,0.34,3.64
8051,-34.18333333,18.38916667,11.12,25.9,374.41,0.22,0.34,3.64
8052,-34.18783333,18.3995,11.12,25.9,374.41,0.22,0.34,3.64
8053,-34.10183333,18.43866667,6.06,33.55,506.25,0.19,0.45,3.49
8054,-33.81916667,22.68183333,7.26,30.83,348.05,0.08,0.43,2.07
8055,-33.93333333,22.59683333,7.26,30.83,348.05,0.08,0.43,2.07
8056,-33.87016667,22.40183333,7.26,30.83,348.05,0.08,0.43,2.07
8057,-34.38116667,19.32883333,6.87,29.51,363.87,0.14,0.41,3.67
8058,-34.24316667,18.4655,6.06,33.55,506.25,0.19,0.45,3.49
8059,-34.23983333,18.4635,6.06,33.55,506.25,0.19,0.45,3.49
8060,-33.877,22.06833333,4.23,35.73,305.86,0.03,0.41,4.22
8061,-34.37966667,19.2745,6.87,29.51,363.87,0.14,0.41,3.67
8062,-33.94866667,20.34416667,2.62,36.51,290.04,0.03,0.41,4.58
8063,-33.90083333,19.33233333,1.57,36.73,458.79,0.16,0.45,3.73
8064,-33.95833333,20.56166667,2.62,36.51,290.04,0.03,0.41,4.58
8065,-34.063,18.38366667,11.12,25.9,374.41,0.22,0.34,3.64
8066,-34.34333333,18.93,10.17,24.48,474.61,0.22,0.42,3.61
8067,-34.34333333,18.935,10.17,24.48,474.61,0.22,0.42,3.61
8068,-33.81166667,19.15633333,1.57,36.73,458.79,0.16,0.45,3.73
8069,-34.09366667,18.44916667,6.06,33.55,506.25,0.19,0.45,3.49
8070,-33.82083333,22.68016667,7.26,30.83,348.05,0.08,0.43,2.07
8071,-33.82483333,23.5855,8.42,29.69,390.23,0.17,0.44,2.8
8072,-33.43466667,19.36233333,0.23,36.51,527.34,0.21,0.47,3.48
8073,-34.25,18.4645,6.06,33.55,506.25,0.19,0.45,3.49
8074,-34.11716667,18.43433333,11.12,25.9,374.41,0.22,0.34,3.64
8075,-34.06933333,18.39616667,11.12,25.9,374.41,0.22,0.34,3.64
8076,-34.173,19.19316667,1.57,36.73,458.79,0.16,0.45,3.73
8077,-34.313,19.0,10.17,24.48,474.61,0.22,0.42,3.61
8078,-34.31283333,19.01133333,10.17,24.48,474.61,0.22,0.42,3.61
8079,-34.42233333,19.685,6.87,29.51,363.87,0.14,0.41,3.67
8080,-34.393,19.317,6.87,29.51,363.87,0.14,0.41,3.67
8081,-34.34666667,18.92666667,10.17,24.48,474.61,0.22,0.42,3.61
8082,-34.34416667,18.92333333,10.17,24.48,474.61,0.22,0.42,3.61
8083,-34.01183333,19.60916667,1.57,36.73,458.79,0.16,0.45,3.73
8084,-34.0115,19.60283333,1.57,36.73,458.79,0.16,0.45,3.73
8085,-34.14816667,19.13366667,1.57,36.73,458.79,0.16,0.45,3.73
8086,-34.30816667,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
8087,-34.3115,18.99816667,10.17,24.48,474.61,0.22,0.42,3.61
8088,-34.3135,19.01133333,10.17,24.48,474.61,0.22,0.42,3.61
8089,-34.42033333,19.65,6.87,29.51,363.87,0.14,0.41,3.67
8090,-34.10483333,18.45266667,6.06,33.55,506.25,0.19,0.45,3.49
8091,-33.90766667,22.454,7.26,30.83,348.05,0.08,0.43,2.07
8092,-34.09716667,18.43083333,11.12,25.9,374.41,0.22,0.34,3.64
8093,-34.75316667,19.88183333,11.9,23.6,384.96,0.22,0.32,3.83
8094,-34.75183333,19.88183333,11.9,23.6,384.96,0.22,0.32,3.83
8095,-34.169,19.156,1.57,36.73,458.79,0.16,0.45,3.73
8096,-34.05683333,18.385,11.12,25.9,374.41,0.22,0.34,3.64
8097,-34.0585,18.38383333,11.12,25.9,374.41,0.22,0.34,3.64
8098,-34.05683333,18.86933333,6.06,33.55,506.25,0.19,0.45,3.49
8099,-34.03066667,18.8795,6.06,33.55,506.25,0.19,0.45,3.49
8100,-34.054,18.8725,6.06,33.55,506.25,0.19,0.45,3.49
8101,-33.83916667,22.64833333,7.26,30.83,348.05,0.08,0.43,2.07
8102,-34.10366667,18.44133333,6.06,33.55,506.25,0.19,0.45,3.49
8103,-34.11266667,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
8104,-34.11083333,18.4575,6.06,33.55,506.25,0.19,0.45,3.49
8105,-33.94883333,20.7975,2.62,36.51,290.04,0.03,0.41,4.58
8106,-33.94766667,20.7845,2.62,36.51,290.04,0.03,0.41,4.58
8107,-33.97483333,20.80866667,2.62,36.51,290.04,0.03,0.41,4.58
8108,-33.72516667,19.22383333,0.23,36.51,527.34,0.21,0.47,3.48
8109,-33.85683333,19.30583333,1.57,36.73,458.79,0.16,0.45,3.73
8110,-34.51583333,19.6705,6.87,29.51,363.87,0.14,0.41,3.67
8111,-34.514,19.67366667,6.87,29.51,363.87,0.14,0.41,3.67
8112,-34.514,19.683,6.87,29.51,363.87,0.14,0.41,3.67
8113,-33.5275,19.33066667,0.23,36.51,527.34,0.21,0.47,3.48
8114,-33.3315,26.49716667,5.97,39.13,711.91,0.3,0.42,3.99
8115,-34.03383333,19.0645,1.57,36.73,458.79,0.16,0.45,3.73
8116,-34.02616667,19.04516667,6.06,33.55,506.25,0.19,0.45,3.49
8117,-34.03283333,19.04966667,6.06,33.55,506.25,0.19,0.45,3.49
8118,-34.00183333,20.54416667,2.62,36.51,290.04,0.03,0.41,4.58
8119,-34.39866667,19.29983333,6.87,29.51,363.87,0.14,0.41,3.67
8120,-34.19283333,19.48716667,1.57,36.73,458.79,0.16,0.45,3.73
8121,-34.00183333,22.54233333,7.26,30.83,348.05,0.08,0.43,2.07
8122,-34.11666667,18.43983333,6.06,33.55,506.25,0.19,0.45,3.49
8123,-34.34233333,18.93333333,10.17,24.48,474.61,0.22,0.42,3.61
8124,-34.051,18.38716667,11.12,25.9,374.41,0.22,0.34,3.64
8125,-33.936,22.59566667,7.26,30.83,348.05,0.08,0.43,2.07
8126,-33.89333333,22.4355,7.26,30.83,348.05,0.08,0.43,2.07
8127,-34.37883333,19.32016667,6.87,29.51,363.87,0.14,0.41,3.67
8128,-33.81483333,22.9525,6.64,31.46,369.14,0.1,0.43,1.43
8129,-34.06833333,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
8130,-33.97,18.98666667,6.06,33.55,506.25,0.19,0.45,3.49
8131,-33.13083333,19.17033333,-1.39,35.69,564.26,0.2,0.49,3.73
8132,-33.94766667,20.35033333,2.62,36.51,290.04,0.03,0.41,4.58
8133,-34.05666667,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
8134,-34.01133333,19.59033333,1.57,36.73,458.79,0.16,0.45,3.73
8135,-34.01266667,19.59033333,1.57,36.73,458.79,0.16,0.45,3.73
8136,-33.668,19.14033333,0.23,36.51,527.34,0.21,0.47,3.48
8137,-33.9695,18.43066667,11.12,25.9,374.41,0.22,0.34,3.64
8138,-34.63416667,19.57833333,6.87,29.51,363.87,0.14,0.41,3.67
8139,-33.685,19.09,0.23,36.51,527.34,0.21,0.47,3.48
8140,-34.34466667,18.992,10.17,24.48,474.61,0.22,0.42,3.61
8141,-34.0585,18.3855,11.12,25.9,374.41,0.22,0.34,3.64
8142,-34.30766667,19.0,10.17,24.48,474.61,0.22,0.42,3.61
8143,-34.31316667,19.00683333,10.17,24.48,474.61,0.22,0.42,3.61
8144,-34.27083333,18.964,10.17,24.48,474.61,0.22,0.42,3.61
8145,-33.99916667,18.357,11.12,25.9,374.41,0.22,0.34,3.64
8146,-33.88866667,22.43666667,7.26,30.83,348.05,0.08,0.43,2.07
8147,-33.89383333,22.44333333,7.26,30.83,348.05,0.08,0.43,2.07
8148,-33.8955,22.44466667,7.26,30.83,348.05,0.08,0.43,2.07
8149,-33.911,22.45,7.26,30.83,348.05,0.08,0.43,2.07
8150,-33.98,20.87333333,2.62,36.51,290.04,0.03,0.41,4.58
8151,-33.87116667,22.40266667,7.26,30.83,348.05,0.08,0.43,2.07
8152,-34.17483333,18.95266667,6.06,33.55,506.25,0.19,0.45,3.49
8153,-34.20083333,18.929,6.06,33.55,506.25,0.19,0.45,3.49
8154,-33.93366667,23.085,6.64,31.46,369.14,0.1,0.43,1.43
8155,-33.94766667,20.79566667,2.62,36.51,290.04,0.03,0.41,4.58
8156,-33.8815,22.038,4.23,35.73,305.86,0.03,0.41,4.22
8157,-33.8835,22.04316667,4.23,35.73,305.86,0.03,0.41,4.22
8158,-33.88083333,22.042,4.23,35.73,305.86,0.03,0.41,4.22
8159,-34.01333333,18.99916667,6.06,33.55,506.25,0.19,0.45,3.49
8160,-34.01,19.00166667,6.06,33.55,506.25,0.19,0.45,3.49
8161,-34.232,18.46116667,6.06,33.55,506.25,0.19,0.45,3.49
8162,-34.32316667,18.99666667,10.17,24.48,474.61,0.22,0.42,3.61
8163,-34.31983333,19.004,10.17,24.48,474.61,0.22,0.42,3.61
8164,-34.3835,19.28183333,6.87,29.51,363.87,0.14,0.41,3.67
8165,-34.382,19.2785,6.87,29.51,363.87,0.14,0.41,3.67
8166,-34.112,18.4405,6.06,33.55,506.25,0.19,0.45,3.49
8167,-34.10533333,18.45266667,6.06,33.55,506.25,0.19,0.45,3.49
8168,-33.81533333,22.96233333,6.64,31.46,369.14,0.1,0.43,1.43
8169,-33.95133333,20.34733333,2.62,36.51,290.04,0.03,0.41,4.58
8170,-34.52433333,19.64683333,6.87,29.51,363.87,0.14,0.41,3.67
8171,-33.93383333,20.83116667,2.62,36.51,290.04,0.03,0.41,4.58
8172,-34.16916667,18.37966667,11.12,25.9,374.41,0.22,0.34,3.64
8173,-34.34,18.9875,10.17,24.48,474.61,0.22,0.42,3.61
8174,-34.06916667,18.38083333,11.12,25.9,374.41,0.22,0.34,3.64
8175,-34.37133333,20.55966667,8.98,29.13,237.3,0.02,0.37,4.33
8176,-34.07483333,18.40266667,11.12,25.9,374.41,0.22,0.34,3.64
8177,-34.12,18.99283333,6.06,33.55,506.25,0.19,0.45,3.49
8178,-34.38083333,19.28383333,6.87,29.51,363.87,0.14,0.41,3.67
8179,-34.38133333,19.27816667,6.87,29.51,363.87,0.14,0.41,3.67
8180,-34.38383333,19.27433333,6.87,29.51,363.87,0.14,0.41,3.67
8181,-33.81933333,23.57216667,8.42,29.69,390.23,0.17,0.44,2.8
8182,-34.56616667,19.51083333,6.87,29.51,363.87,0.14,0.41,3.67
8183,-33.136,19.18283333,-1.39,35.69,564.26,0.2,0.49,3.73
8184,-34.47933333,19.5575,6.87,29.51,363.87,0.14,0.41,3.67
8185,-33.72433333,19.96183333,-1.1,36.98,622.27,0.15,0.55,3.74
8186,-34.40183333,19.30316667,6.87,29.51,363.87,0.14,0.41,3.67
8187,-33.99733333,21.45016667,2.65,37.4,326.95,0.03,0.41,4.69
8188,-33.2845,26.61666667,7.65,38.8,685.55,0.28,0.41,4.34
8189,-33.88333333,22.429,7.26,30.83,348.05,0.08,0.43,2.07
8190,-34.0185,19.43666667,1.57,36.73,458.79,0.16,0.45,3.73
8191,-33.98066667,19.52583333,1.57,36.73,458.79,0.16,0.45,3.73
8192,-33.97166667,18.415,11.12,25.9,374.41,0.22,0.34,3.64
8193,-32.44916667,19.1125,-0.63,37.38,474.61,0.11,0.48,3.89
8194,-34.313,19.0055,10.17,24.48,474.61,0.22,0.42,3.61
8195,-34.09816667,18.44433333,6.06,33.55,506.25,0.19,0.45,3.49
8196,-34.38666667,19.32333333,6.87,29.51,363.87,0.14,0.41,3.67
8197,-34.18866667,18.8275,6.06,33.55,506.25,0.19,0.45,3.49
8198,-34.3425,18.92833333,10.17,24.48,474.61,0.22,0.42,3.61
8199,-34.01,19.59966667,1.57,36.73,458.79,0.16,0.45,3.73
8200,-33.99133333,19.52366667,1.57,36.73,458.79,0.16,0.45,3.73
8201,-34.3025,19.01283333,10.17,24.48,474.61,0.22,0.42,3.61
8202,-34.30983333,18.99883333,10.17,24.48,474.61,0.22,0.42,3.61
8203,-34.18916667,19.165,1.57,36.73,458.79,0.16,0.45,3.73
8204,-34.222,18.899,6.06,33.55,506.25,0.19,0.45,3.49
8205,-34.22566667,18.9005,6.06,33.55,506.25,0.19,0.45,3.49
8206,-34.29233333,18.44733333,10.17,24.48,474.61,0.22,0.42,3.61
8207,-33.37816667,19.2555,0.23,36.51,527.34,0.21,0.47,3.48
8208,-34.13466667,18.94716667,6.06,33.55,506.25,0.19,0.45,3.49
8209,-33.81666667,23.5755,8.42,29.69,390.23,0.17,0.44,2.8
8210,-33.99916667,19.01283333,6.06,33.55,506.25,0.19,0.45,3.49
8211,-34.00083333,19.014,6.06,33.55,506.25,0.19,0.45,3.49
8212,-34.0125,19.542,1.57,36.73,458.79,0.16,0.45,3.73
8213,-34.11716667,18.44,6.06,33.55,506.25,0.19,0.45,3.49
8214,-33.5315,19.1275,0.23,36.51,527.34,0.21,0.47,3.48
8215,-33.955,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
8216,-33.86883333,22.3885,7.26,30.83,348.05,0.08,0.43,2.07
8217,-33.951,20.80266667,2.62,36.51,290.04,0.03,0.41,4.58
8218,-33.94816667,20.8035,2.62,36.51,290.04,0.03,0.41,4.58
8219,-33.738,19.20616667,0.23,36.51,527.34,0.21,0.47,3.48
8220,-33.73416667,19.21166667,0.23,36.51,527.34,0.21,0.47,3.48
8221,-33.7315,19.2155,0.23,36.51,527.34,0.21,0.47,3.48
8222,-33.723,19.2275,0.23,36.51,527.34,0.21,0.47,3.48
8223,-34.03566667,19.04516667,6.06,33.55,506.25,0.19,0.45,3.49
8224,-34.02966667,19.06883333,1.57,36.73,458.79,0.16,0.45,3.73
8225,-34.0205,19.0725,1.57,36.73,458.79,0.16,0.45,3.73
8226,-34.018,19.06016667,6.06,33.55,506.25,0.19,0.45,3.49
8227,-34.01983333,19.0505,6.06,33.55,506.25,0.19,0.45,3.49
8228,-34.02833333,19.04966667,6.06,33.55,506.25,0.19,0.45,3.49
8229,-33.982,20.5205,2.62,36.51,290.04,0.03,0.41,4.58
8230,-34.22833333,18.44033333,6.06,33.55,506.25,0.19,0.45,3.49
8231,-33.887,19.24133333,1.57,36.73,458.79,0.16,0.45,3.73
8232,-34.05233333,19.03816667,6.06,33.55,506.25,0.19,0.45,3.49
8233,-34.05266667,18.876,6.06,33.55,506.25,0.19,0.45,3.49
8234,-34.0545,20.47583333,2.62,36.51,290.04,0.03,0.41,4.58
8235,-32.07133333,18.928,2.19,39.13,290.04,0.09,0.37,3.78
8236,-33.941,18.38933333,11.12,25.9,374.41,0.22,0.34,3.64
