Obs,Latitude,Longitude
AWA99100201,-32.85966667,19.21283333
NGFY0022006,-34.266,21.57333333
NGFY0080912,-33.98516667,19.58383333
SMRY1021401,-33.17016667,19.23866667
NGFY1092801,-33.42383333,18.97416667
AGR93030403,-33.76166667,23.151
AGR96033011,-33.94916667,19.426
AGR96111716,-32.7985,18.75966667
WJR97020102,-33.61533333,24.478
SAS97092201,-33.95766667,24.29883333
AGR98040601,-33.5365,20.54783333
AGR98040603,-33.52833333,20.58233333
AGR98040606,-33.52566667,20.636
SHR98092604,-33.895,20.93366667
AGR98092704,-33.99866667,20.949
AGR99042613,-33.03166667,19.4795
AGR99091405,-33.87616667,18.94333333
AGR99090816,-33.83416667,22.19783333
AGR99090907,-33.809,22.47316667
AGR99092906,-34.01616667,19.779
AGRY0072608,-34.03066667,19.4135
AGRY0082605,-33.74283333,19.87383333
AGRY0082627,-33.74816667,19.9055
AGRY0093017,-32.60316667,19.271
AGRY0102807,-31.59633333,19.05283333
AGRY0102816,-31.61483333,19.012
GEDY0092317,-32.13933333,19.01983333
AGRY1013112,-33.93283333,20.37383333
AGRY1040915,-34.4225,20.64166667
AGRY2111424,-33.63283333,20.01833333
AGRY2111431,-33.62933333,20.0435
AGRY2112040,-33.55633333,23.59416667
AGRY4082102,-33.69966667,19.04116667
AGRY3100828,-33.43966667,22.185
AGRY3100830,-33.44283333,22.186
AGRY3112611,-32.85983333,19.11833333
AGRY3103034,-34.01033333,21.88983333
AGRY3103035,-34.009,21.88466667
AGRY4092606,-33.531,19.17366667
AGR92031203,-34.08166667,19.06616667
NAH92062903,-33.40233333,22.75266667
STU97030210,-34.4505,20.80016667
AGR98020411,-33.70316667,19.25083333
AGRY1030738,-33.98566667,21.48283333
AGRY1030866,-34.22033333,21.3935
AGRY1022212,-33.227,19.429
AGRY4031004,-33.53466667,19.1555
AGRY4031005,-33.531,19.15433333
AGRY0112104,-33.04283333,19.3305
DOA97070710,-33.80366667,23.83816667
AGR99012403,-33.97516667,18.436
BMAY0040502,-32.2705,19.05033333
AJT93081409,-34.0775,18.36983333
AJT93082111,-34.6305,19.7225
WMS94091401,-34.08366667,19.75833333
PJM96072802,-34.57516667,19.7895
TDJ97040303,-33.36,22.08
TLE93010203,-34.14483333,18.391
AKS93092901,-34.19016667,18.37416667
TLE96101307,-34.14333333,18.39083333
WIJ98010203,-34.15166667,18.37
TLE97110102,-34.14816667,18.3855
WIJY0041507,-34.13166667,18.95
WIJ98070405,-33.3775,19.58666667
IEBY0072606,-34.03216667,19.4295
AGRY0082634,-33.7545,19.89966667
AGRY0082635,-33.75316667,19.89783333
AGRY0082636,-33.755,19.8955
AGRY0123030,-33.482,23.91
AGRY0123036,-33.48516667,23.928
AGRY0121535,-33.672,23.33066667
SGAY1032805,-33.31983333,25.608
AGRY3102910,-34.01366667,22.18333333
AGRY3102911,-34.01616667,22.16933333
PVR95010609,-34.67133333,19.76066667
DJLY0081612,-34.6825,19.69733333
NAH96091407,-34.67733333,19.694
NGF97081713,-34.705,19.8045
SMRY0081613,-34.67883333,19.699
LYMY0081613,-34.67433333,19.6995
TLE93010201,-34.14616667,18.3995
WIJ93051502,-34.02916667,19.62166667
NAH94022003,-34.59533333,19.53866667
SHS94011101,-33.828,21.94783333
SHS94011102,-33.8275,21.94083333
SHS94011206,-33.82633333,21.9145
TOW94081601,-33.64183333,21.50483333
SHS94062811,-33.85233333,21.836
ROO94110701,-33.45816667,21.101
NAH95050401,-33.6635,23.28433333
TOW95102613,-33.4325,21.5275
NGF95122701,-34.07716667,19.06266667
NGF96032302,-33.67516667,19.0605
NGF96032305,-33.677,19.06633333
NGF96032401,-33.6735,19.05866667
NGF96032402,-33.67066667,19.05816667
NGF96040503,-34.32466667,19.11033333
DEL96032704,-33.66083333,25.25833333
DEL96032714,-33.645,25.26583333
DEL96032614,-33.66333333,25.26
DEL96032615,-33.66166667,25.25333333
TOW96050710,-33.73466667,21.85583333
TOW96050804,-33.712,21.83383333
NAH96071101,-34.37733333,20.54016667
NGF96080908,-33.40616667,19.06833333
NGF96072802,-34.57566667,19.7955
LYM96072804,-34.58516667,19.77783333
LYM96082104,-34.02066667,19.2245
NGF96082404,-33.96216667,19.37533333
JSU96091302,-34.16983333,19.54016667
NGF96091502,-33.99233333,18.9775
DOA96101622,-33.94916667,21.79566667
DOA96101626,-33.92883333,21.76566667
DOA96101646,-33.93566667,21.2355
NGF96110314,-33.77566667,20.09266667
AWA96100901,-32.40833333,19.10983333
AWA96101403,-33.0295,19.40016667
AWA96101602,-33.01716667,19.3975
NAH96110202,-33.82883333,19.249
NAH96111503,-33.63916667,19.29133333
NGF96101404,-33.83416667,19.24583333
NGF96101405,-33.83416667,19.25116667
SMR96121104,-33.4235,19.13166667
NGF97021205,-33.89366667,19.33433333
NGF97021208,-33.88016667,19.32583333
SMR97021206,-33.88416667,19.32583333
NGF97032111,-32.24033333,19.122
PMR97032001,-34.09916667,19.115
NGF97081715,-34.69783333,19.85166667
NGF97081714,-34.70816667,19.82333333
LYM97101101,-34.1465,18.375
LYM97101103,-34.146,18.3795
SMR97091106,-34.10533333,19.2745
LYM97091012,-33.95316667,19.1705
LYM97103009,-33.92,19.16116667
NGF97112901,-34.405,19.612
NGF97112902,-34.41216667,19.5925
NGF97121409,-34.07933333,20.04733333
NGF97121410,-34.08483333,20.0505
NGF98030101,-34.43233333,20.66616667
LYM98022814,-34.434,20.6675
LYM98040402,-33.84883333,22.1855
PMR98040502,-33.87433333,21.934
NGF98060602,-34.5315,19.48716667
ROO98021702,-33.36483333,21.36833333
AWA98091003,-32.72566667,19.2105
AWA98091307,-32.6315,19.19866667
LYM98091107,-34.564,19.786
SMR98101904,-34.05033333,18.872
IVM98102906,-33.81533333,22.44683333
NGF98120501,-32.50366667,18.82766667
LYM99012701,-33.64233333,19.07583333
LYM99030402,-33.27116667,19.06616667
SMR99060909,-32.90816667,18.737
AWA99072501,-33.9505,21.22666667
NGF99092402,-33.07433333,19.10433333
NGF99092418,-33.05666667,19.0875
CJL99080805,-33.56833333,19.66983333
LYM99092901,-34.00633333,19.7365
SMR99092403,-33.02666667,19.05266667
SMR99092404,-33.06566667,19.05866667
WIJ99092904,-34.01366667,19.73766667
IEB99092901,-34.00933333,19.73166667
AWA99092602,-32.97033333,19.04783333
SMR99102713,-32.87933333,18.73283333
NGFY0011604,-34.156,18.34883333
NGFY0021902,-34.226,21.55266667
NGFY0022002,-34.22966667,21.57416667
LYMY0030102,-32.90266667,19.04
SMRY0032905,-34.523,19.51116667
DJLY0032909,-34.62116667,19.56216667
IEBY0032904,-34.52883333,19.5405
LYMY0072603,-34.0315,19.40316667
DJLY0080905,-33.986,19.53783333
KEUY0041201,-33.95816667,19.73766667
DJLY0101902,-33.732,19.28433333
DOAY0112513,-34.0595,19.54466667
NGFY0123101,-33.668,23.28866667
NGFY1021402,-33.13966667,19.2435
LYMY1021404,-33.109,19.23233333
PMRY0121210,-33.7865,23.45116667
RJSY0021903,-34.226,21.55916667
NGFY1032711,-33.31083333,25.72416667
NGFY1103101,-33.80633333,19.34716667
NGFY1103108,-33.77883333,19.392
SHR91092104,-34.19766667,19.153
AGR92080404,-34.38966667,20.54366667
APE92080315,-34.38333333,20.66766667
APE92082704,-34.23066667,18.4425
ASP92092307,-34.245,19.03883333
ASP92092604,-34.22833333,19.02816667
APE92100406,-32.769,18.634
APE92101701,-33.243,19.33066667
AGR92103108,-34.03333333,19.63816667
AGR92103112,-34.0325,19.66016667
AGR93081508,-34.1955,18.391
AGR93092513,-34.09916667,18.40383333
SHR93101702,-34.13166667,19.91066667
SHR93101705,-34.03916667,19.38883333
ASP93103115,-33.37666667,19.09516667
ASP93103123,-33.37616667,19.11416667
AGR94071011,-33.914,19.158
ASP94071404,-33.9115,19.14783333
APE94082213,-33.64316667,24.49683333
SHR94090403,-33.12616667,19.242
NGF94100702,-34.23966667,19.03916667
ASP94102602,-33.55516667,19.207
NGF95031902,-34.0835,18.4005
AGR95112535,-33.6455,19.11016667
AGR95112606,-33.61,19.10033333
AGR95122931,-34.4135,20.451
AGR96033004,-33.95533333,19.4025
SHR96082406,-33.937,19.36783333
AGR96111302,-34.05716667,18.93933333
AGR96101406,-33.82966667,19.25116667
AGR96101421,-33.8045,19.312
VJK97080105,-33.9975,20.7795
AGR97082309,-34.2595,18.46666667
AGR97082801,-34.15583333,18.345
VIB97073104,-32.40916667,19.11233333
SHR97101603,-34.04283333,19.90783333
AGR97102509,-34.069,20.01583333
AGR97121320,-34.09866667,19.852
WMP96121402,-33.504,20.6695
IVM98012804,-34.12116667,19.22883333
AGR98040419,-33.813,22.10866667
AGR98072901,-34.39683333,19.68716667
AGR98091102,-34.46266667,19.842
PHS98091101,-34.45283333,19.83816667
AGR98103041,-34.02433333,22.06733333
AGR98112512,-34.0495,19.965
AGR98120630,-32.34233333,18.8145
VJK99090804,-34.37433333,20.54083333
AGR99090745,-33.83333333,22.35766667
AGR99092011,-33.96583333,19.37666667
AGR99092013,-33.94866667,19.375
AGR99092409,-33.09016667,19.10266667
AGR99092410,-33.09216667,19.1065
AGR99092429,-33.068,19.10266667
AGRY0043010,-32.71033333,19.36083333
AGRY0072601,-34.033,19.37316667
AGRY0081602,-34.55083333,19.69133333
AGRY0082623,-33.74733333,19.89333333
AGRY0090811,-34.56433333,20.03983333
CFRY0080909,-33.9915,19.58583333
AGRY0111121,-33.00533333,19.18383333
AGRY0111125,-32.99016667,19.185
AGRY0101332,-33.95533333,21.79733333
AGRY0110218,-32.6265,19.15383333
AGRY0101303,-34.19183333,22.05783333
AGRY0112406,-33.23333333,19.28383333
GEDY0111203,-33.34283333,19.224
AGRY0112216,-32.84366667,19.318
AGRY0112219,-32.84666667,19.33983333
TOWY0101201,-33.44233333,21.46233333
GEDY0112206,-32.7485,19.2335
SHRY1021408,-33.0405,19.19083333
AGRY1012101,-34.369,20.63916667
AGRY1012927,-33.795,20.76883333
AGRY1020110,-33.923,20.33216667
AGRY1022119,-33.14466667,19.364
AGRY1111206,-33.9815,19.4205
AGRY2041916,-33.77966667,20.07366667
AGRY2031211,-33.88116667,20.2145
AGRY2031209,-33.8875,20.2225
AGRY2081301,-33.87466667,22.03166667
AGRY2092608,-34.32216667,21.23716667
AGRY2100804,-34.41,20.5925
AGRY2100905,-34.3635,20.57833333
AGRY2100920,-34.41983333,20.8055
AGRY2111225,-33.56716667,21.03633333
AGRY2111227,-33.57033333,21.0425
AGRY2111425,-33.63283333,20.02316667
AGRY2111429,-33.628,20.03433333
AGRY3112613,-32.8675,19.12466667
AGRY3112614,-32.86983333,19.1275
AGRY3112618,-32.85983333,19.14033333
AGRY3103049,-33.98333333,21.83133333
AGRY3112709,-32.4815,19.03766667
AGRY4092503,-33.5515,19.1725
AGRY5092802,-34.114,18.41566667
AGRY5100119,-33.79016667,19.16016667
AGRY5100201,-33.80116667,19.17
AGR91120812,-34.431,19.63883333
AGR92022201,-34.40266667,19.322
AGR92022509,-34.42166667,19.20266667
AGR92032606,-34.672,19.712
AGR92122924,-34.06816667,20.444
AGR93030404,-33.759,23.16233333
WMS94090102,-34.03333333,19.641
AGR94122906,-34.15066667,18.43383333
ASP95011403,-33.97916667,19.3785
AGR95020504,-33.29233333,19.25266667
AGR95021802,-33.97883333,19.27316667
AGR95021905,-33.94866667,19.29833333
TLE95021902,-33.955,19.2925
AGR95032614,-34.39933333,19.24783333
AGR95040306,-34.36166667,19.12833333
AGR95041708,-33.95016667,18.432
APE96012820,-34.214,19.20383333
APE96012821,-34.21616667,19.2065
AGR96021703,-34.19416667,19.595
AGR96030304,-34.00583333,20.99316667
AGR96032203,-34.146,18.33066667
AGR96032212,-34.14766667,18.33766667
AGR96032902,-34.40533333,19.19033333
AGR96111301,-34.06083333,18.91466667
AGR97010407,-34.06483333,20.465
AGR97022506,-33.62066667,22.88016667
AGR97022606,-33.71583333,23.21133333
AGR97022715,-33.64283333,22.74666667
MCG97030106,-33.93066667,24.29516667
MCG97030111,-33.855,24.22583333
MCG97030201,-33.76833333,24.10916667
STU97030104,-34.422,20.69716667
STU97030201,-34.43066667,20.7395
AGR97031204,-33.719,18.95216667
AGR97040625,-31.82383333,18.70483333
AGR99020601,-33.76666667,19.04466667
AGR99020607,-33.777,19.0495
AGR98123141,-34.4815,20.33016667
AGR99010313,-34.39866667,20.4575
AGRY0011208,-34.44366667,19.54283333
AGRY0011322,-34.45533333,19.565
AGRY0011328,-34.46433333,19.57783333
AGRY0011409,-34.4225,19.59166667
AGRY0011418,-34.41166667,19.61783333
AGRY0011427,-34.44283333,19.63433333
AGRY0012203,-33.95983333,19.3795
AGRY0021407,-34.352,21.02433333
AGRY0021511,-33.4085,22.757
AGRY0021317,-34.00833333,18.37416667
AGRY0022702,-34.09433333,18.45433333
MCGY0032101,-34.027,24.50816667
AGRY0122815,-33.65316667,24.793
AGRY0122834,-33.7495,25.06983333
AGRY1011704,-33.49933333,19.48966667
GEDY0112305,-33.103,19.35116667
AGRY1012006,-34.30083333,20.965
AGRY1012008,-34.31933333,20.9775
AGRY1012018,-34.33433333,20.93816667
AGRY1012103,-34.3905,20.69783333
AGRY1012105,-34.396,20.7225
AGRY1013006,-33.93783333,21.63833333
AGRY4031115,-33.55816667,19.16983333
AGRY4031118,-33.55033333,19.16583333
AGRY2121411,-32.90366667,19.11016667
AGRY3011502,-33.97433333,23.34
FWV92121902,-34.05083333,19.62183333
WIJ93020602,-34.0375,19.62166667
WIJ93020806,-34.03583333,19.65833333
VJK93090504,-33.93516667,20.72466667
VJK93090505,-33.93516667,20.72966667
SHS94091904,-33.83016667,21.9065
TOW95020801,-33.437,21.36716667
FWV95081002,-34.07383333,19.551
DEL96032708,-33.65416667,25.27
CHE97021205,-33.8775,19.32533333
LYM97011605,-33.8595,19.14833333
SMR97022007,-34.25133333,19.29033333
NGF97030203,-34.26933333,18.465
VAN97030201,-34.43066667,20.745
CJL97011801,-34.34683333,18.8255
SMR97031906,-33.60366667,18.8255
NGF97113009,-34.59016667,19.93016667
SMR98011503,-34.26366667,18.4495
LYM98011803,-33.68416667,19.0705
LYM98011805,-33.6735,19.06883333
LYM98011806,-33.67166667,19.06133333
LYM98012802,-34.21133333,19.165
LYM98012803,-34.21266667,19.1745
LYM98022809,-34.41216667,20.59
IVM98030102,-34.428,20.71666667
FRI98120902,-34.5725,19.45283333
AWA99032603,-33.85433333,22.25433333
NGF99032206,-34.19266667,18.385
NGFY0010105,-34.14616667,18.33766667
PMRY0011302,-34.44033333,19.63416667
PMRY0011303,-34.44433333,19.635
NGFY0022014,-34.25916667,21.60183333
KCK92101802,-34.13916667,18.42083333
OGM93010103,-33.94366667,18.88483333
SHS94020113,-33.81983333,21.83233333
WEL94070602,-34.123,24.7295
TOW95022304,-33.45533333,21.34583333
SHS95101002,-33.8225,22.1
NGF96021001,-32.4055,19.10466667
NAH96031702,-33.98333333,19.38816667
NGF96032301,-33.6775,19.06266667
LYM97010403,-33.75133333,19.1225
AGR97022413,-33.36583333,22.09683333
SMR97021203,-33.88966667,19.34683333
SMR97021204,-33.89516667,19.34083333
VAN97030102,-34.4365,20.74883333
MCG97033004,-33.84016667,24.92916667
NGF97032005,-32.1215,19.0015
LYM97102508,-34.06483333,20.00966667
AGR97121410,-34.07116667,20.03866667
AGR97121319,-34.09633333,19.85
NAH98031101,-34.619,19.94616667
AGR98022810,-34.41216667,20.5945
AGR98022812,-34.414,20.5855
AGR98030502,-34.29833333,19.414
AGR98032505,-33.3595,19.10583333
IVM98102908,-33.84733333,22.34583333
AGR99010128,-34.36133333,20.529
LYM99080805,-34.0825,19.61616667
LYMY0030103,-32.919,19.0425
PMRY1010603,-33.99633333,20.764
MAJY1031402,-34.27883333,19.23233333
AGRY1012108,-34.4175,20.80533333
AGRY1012915,-33.79783333,20.78216667
AGRY1022104,-32.99766667,19.2715
WMPY1012012,-34.34283333,20.93916667
WMPY1012108,-34.40133333,20.74466667
AGRY4031002,-33.53866667,19.15866667
AGRY4031310,-33.54016667,19.1505
AGRY2112144,-33.74866667,24.12533333
AGRY3112628,-32.82883333,19.1275
AGRY3112629,-32.82583333,19.12533333
AGRY3112630,-32.82383333,19.12266667
SHS95020102,-33.85666667,22.255
OUT96091407,-33.81433333,22.09416667
CBE92041207,-34.08066667,18.41016667
ASP93012427,-33.94683333,19.5265
AKS93102403,-33.98966667,19.58066667
WIJ94021905,-33.95333333,19.29166667
WIJ94040901,-33.745,18.54666667
PVR95012306,-33.91833333,21.74083333
JID95013102,-34.00533333,18.35433333
NSC95010102,-34.07883333,18.36883333
FBH95110307,-32.5235,19.21966667
PVR95110404,-34.18733333,19.15283333
OGM96022401,-34.43333333,19.75166667
PJM96072709,-34.6865,19.69933333
VIB97032102,-32.24583333,19.16633333
VIB97032107,-32.25133333,19.14083333
OUT97032202,-33.88733333,22.05316667
WIJ97032204,-32.37566667,19.24616667
WIJ97101701,-34.318,19.41283333
WIJ97122601,-34.08166667,18.39833333
SAS98030102,-34.42883333,20.721
WIJ98032502,-33.36266667,19.1
COJ97030105,-34.43333333,20.7355
PVR98111308,-33.7555,23.16033333
WIJ98120905,-34.59433333,19.489
GED98120905,-34.57833333,19.48033333
PVR99032403,-34.15366667,18.34033333
WIJY0122316,-33.85666667,24.44333333
WIJY0122601,-33.8525,25.18333333
WIJY1010306,-33.80533333,22.36933333
PINY1010501,-34,20.79216667
AMMY0121307,-33.79283333,22.98016667
AMMY0121517,-33.6725,23.249
PINY0121202,-33.77433333,23.33433333
SGAY0121202,-33.7735,23.3295
SGAY0121307,-33.79416667,22.97416667
PINY0122805,-33.67116667,24.7935
PINY0122806,-33.64766667,24.79733333
SGAY0122801,-33.88733333,25.0645
SGAY0122810,-33.6325,24.75266667
PINY1012002,-34.3455,20.865
PINY1012015,-34.35316667,20.9005
PINY1012107,-34.41166667,20.77666667
PINY1032911,-33.25766667,25.27716667
PINY1032915,-33.26366667,25.2795
PINY1032106,-34.02133333,19.39616667
AGRY2011815,-33.87966667,23.4895
AGRY2030503,-34.717,19.7825
AGRY2092723,-34.07516667,21.90966667
AGRY2092729,-34.09766667,21.9065
AMMY3103029,-33.97533333,21.84566667
AMMY2112134,-33.81666667,24.1865
AMMY3112718,-32.52166667,19.11083333
APE92080908,-34.26983333,19.02416667
APE92090501,-34.03383333,19.6145
APE92090519,-34.036,19.6065
AKS92102201,-34.0275,18.39033333
AGR92103139,-34.01166667,19.71983333
APE92091205,-34.23566667,19.022
CBE92092503,-33.83833333,24.92166667
WIJ93051611,-34.03416667,19.615
AJT93103009,-33.98416667,19.55166667
AJT93103104,-33.99866667,19.585
WIJ94060209,-33.72333333,23.36666667
NSC94090704,-34.069,18.36866667
NSC94071810,-34.33,18.99666667
NSC94092405,-34.05866667,18.33716667
WIJ94110601,-33.62166667,19.1
WIJ94111406,-33.23666667,19.335
NSC94122707,-34.00466667,18.34433333
WIJ95041804,-33.36666667,21.47916667
GEH95061604,-33.286,19.22466667
AJT95080602,-33.89116667,20.25733333
WIJ95082602,-33.17833333,19.275
GYC95111403,-34.29183333,18.82466667
NSC95092404,-34.5635,19.95683333
NSC95092410,-34.71566667,19.922
NSC95112202,-32.728,18.57583333
OGM95122705,-33.99766667,18.94833333
WIJ95112811,-34.23333333,21.73333333
WIJ95112812,-34.22666667,21.725
NSC96022811,-33.51983333,19.06516667
WIJ96040801,-33.46166667,21.245
WIJ96041004,-33.44,21.37
AJT96050205,-33.77433333,23.14516667
WIJ96050201,-32.55833333,19.275
FWV96082401,-33.9585,19.38766667
PVR96100603,-34.1725,18.86733333
AGR96091215,-32.37116667,18.86666667
AWA96101404,-33.02866667,19.39633333
DJL96110602,-33.45816667,19.23333333
PVR96111311,-33.91316667,18.98416667
AGR96112704,-34.13666667,18.94183333
WIJ97030202,-34.427,20.77283333
PVR97042613,-34.451,19.57483333
WIJ97080915,-32.69333333,19.1825
TLE97092005,-33.84816667,23.66166667
WIJ97091401,-34.38166667,19.17083333
WIJ97091412,-34.37333333,19.16
WIJ97091414,-34.34833333,19.195
WIJ97101803,-34.31666667,19.31166667
WIJ97101217,-33.47833333,19.14666667
GEH97091201,-33.37916667,19.093
PVR97112803,-33.8925,19.15566667
WIJ97110210,-34.08666667,20.01
WIJ98010201,-34.15,18.38583333
WIJ98010202,-34.15,18.38
WIJ98031510,-33.00033333,19.23166667
TLE97042001,-33.99216667,18.979
TLE98100306,-33.597,18.80916667
GEH98022101,-32.9695,19.34
WIJ98112210,-33.54,19.33666667
GRV98102905,-33.79916667,22.46183333
WIJ98120903,-34.57483333,19.45883333
WIJ99022702,-33.93333333,21.40666667
PVR99092901,-34.21666667,18.41133333
PVR99101301,-33.9545,18.41416667
WIJ99092913,-34.02116667,19.785
WIJ99101707,-33.805,19.31083333
AWA99100905,-32.6385,19.16183333
WIJ99103002,-34.02833333,19.62
LKA99111301,-33.563,19.428
TLEY0022505,-32.12816667,19.03816667
JIDY0052407,-34.4505,19.80166667
JIDY0072602,-34.02033333,19.3935
WIJY0072205,-33.99166667,18.93
WIJY0072213,-33.98,18.90666667
WIJY0080502,-33.73583333,19.12666667
WIJY0090902,-33.98833333,18.95583333
WIJY0090914,-33.99333333,18.97166667
GEKY0101909,-33.51983333,19.18233333
OUTY0092301,-32.02866667,18.9365
AWAY0100501,-33.01966667,19.13066667
GEKY0101312,-33.89416667,21.74783333
GEKY0101301,-34.182,22.077
PMRY0112605,-33.7595,19.30216667
WIJY0120402,-34.10333333,19.85333333
AMMY0112103,-33.06,19.33433333
AMMY0112311,-33.03066667,19.399
TLE99040402,-34.04933333,18.86883333
